Name           Surname        Final_Grade(Aver. )
Name3487       Surname3487    6.80           
Name6646       Surname6646    7.27           
Name6643       Surname6643    5.47           
Name3490       Surname3490    6.07           
Name3491       Surname3491    5.33           
Name6640       Surname6640    6.80           
Name6638       Surname6638    8.20           
Name6637       Surname6637    8.00           
Name3495       Surname3495    5.07           
Name3496       Surname3496    5.53           
Name6636       Surname6636    7.13           
Name6635       Surname6635    7.00           
Name6634       Surname6634    7.40           
Name6633       Surname6633    8.80           
Name3501       Surname3501    6.60           
Name3502       Surname3502    6.33           
Name3503       Surname3503    5.00           
Name3504       Surname3504    6.40           
Name3505       Surname3505    5.47           
Name6630       Surname6630    6.47           
Name6629       Surname6629    7.47           
Name6627       Surname6627    5.13           
Name3509       Surname3509    8.53           
Name3510       Surname3510    6.80           
Name6626       Surname6626    6.73           
Name6622       Surname6622    5.07           
Name3513       Surname3513    6.27           
Name6621       Surname6621    7.47           
Name3515       Surname3515    6.00           
Name3516       Surname3516    6.67           
Name6619       Surname6619    6.80           
Name3518       Surname3518    8.13           
Name6616       Surname6616    8.00           
Name6615       Surname6615    6.27           
Name3521       Surname3521    5.67           
Name6614       Surname6614    7.33           
Name3523       Surname3523    6.60           
Name6613       Surname6613    6.00           
Name3525       Surname3525    7.40           
Name6611       Surname6611    6.20           
Name3527       Surname3527    7.13           
Name6610       Surname6610    7.20           
Name3529       Surname3529    6.13           
Name3530       Surname3530    7.93           
Name3531       Surname3531    7.13           
Name6609       Surname6609    5.27           
Name3533       Surname3533    7.27           
Name3534       Surname3534    6.00           
Name6606       Surname6606    6.73           
Name3536       Surname3536    5.20           
Name6602       Surname6602    7.00           
Name6601       Surname6601    6.07           
Name6599       Surname6599    7.87           
Name3540       Surname3540    6.80           
Name6596       Surname6596    6.80           
Name3542       Surname3542    5.20           
Name3543       Surname3543    7.27           
Name3544       Surname3544    7.93           
Name3545       Surname3545    7.93           
Name6592       Surname6592    5.80           
Name3547       Surname3547    7.07           
Name6588       Surname6588    8.80           
Name3549       Surname3549    5.00           
Name6587       Surname6587    6.60           
Name6585       Surname6585    5.27           
Name3552       Surname3552    8.60           
Name6584       Surname6584    8.40           
Name3554       Surname3554    6.53           
Name6582       Surname6582    8.73           
Name3556       Surname3556    8.73           
Name6579       Surname6579    6.93           
Name3558       Surname3558    7.00           
Name3559       Surname3559    8.20           
Name6577       Surname6577    5.13           
Name6573       Surname6573    5.27           
Name3562       Surname3562    5.53           
Name3563       Surname3563    6.87           
Name6572       Surname6572    5.73           
Name6570       Surname6570    6.67           
Name6565       Surname6565    7.73           
Name6563       Surname6563    6.27           
Name3568       Surname3568    7.80           
Name6556       Surname6556    7.27           
Name6555       Surname6555    5.20           
Name6554       Surname6554    6.93           
Name6551       Surname6551    7.00           
Name6546       Surname6546    5.73           
Name6545       Surname6545    5.80           
Name3575       Surname3575    6.87           
Name6541       Surname6541    5.20           
Name6537       Surname6537    6.93           
Name3578       Surname3578    6.87           
Name3579       Surname3579    5.00           
Name6534       Surname6534    5.00           
Name3581       Surname3581    5.47           
Name3582       Surname3582    7.60           
Name3583       Surname3583    7.80           
Name6528       Surname6528    6.40           
Name3585       Surname3585    6.47           
Name6527       Surname6527    7.40           
Name6523       Surname6523    6.53           
Name3588       Surname3588    5.40           
Name3589       Surname3589    6.80           
Name6521       Surname6521    5.20           
Name6516       Surname6516    5.73           
Name6515       Surname6515    6.20           
